Start,Year,Month,Day,Value
2023-09-13,2023,9,13,-0.011609556247496045
2023-09-12,2023,9,12,-0.014122971163414988
2023-09-11,2023,9,11,-0.027871960485052583
2023-09-10,2023,9,10,0.02738294721817347
2023-09-09,2023,9,9,0.001990151190028655
2023-09-08,2023,9,8,0.0006709953451959905
2023-09-07,2023,9,7,0.011147373416974915
2023-09-06,2023,9,6,-0.016521776809964805
2023-09-05,2023,9,5,0.0006621369810346778
2023-09-04,2023,9,4,0.0013736891326310285
2023-09-03,2023,9,3,0.006040005043143282
2023-09-02,2023,9,2,-0.0047714555315661045
2023-09-01,2023,9,1,-0.0015621162958669998
2023-08-31,2023,8,31,0.004632781407227782
2023-08-30,2023,8,30,0.05183171579324508
2023-08-29,2023,8,29,0.014609288432135159
2023-08-28,2023,8,28,-0.05908699329279088
2023-08-27,2023,8,27,-0.0015133217114247088
2023-08-26,2023,8,26,-0.002585331534008972
2023-08-25,2023,8,25,0.001428592518887939
2023-08-24,2023,8,24,0.0031919720203621438
2023-08-23,2023,8,23,0.010497646486140155
2023-08-22,2023,8,22,-0.014078438982471297
2023-08-21,2023,8,21,0.0028889334074655437
2023-08-20,2023,8,20,0.002162382100422633
2023-08-19,2023,8,19,-0.0034195144418269763
2023-08-18,2023,8,18,-0.001241445567004007
2023-08-17,2023,8,17,0.020953787709832028
2023-08-16,2023,8,16,0.07687915557339053
2023-08-15,2023,8,15,0.016028362403066154
2023-08-14,2023,8,14,0.00785073555159066
2023-08-13,2023,8,13,-0.004967645986935665
2023-08-12,2023,8,12,0.004937745043999797
2023-08-11,2023,8,11,-0.00013796365665008636
2023-08-10,2023,8,10,0.0010098206159430134
2023-08-09,2023,8,9,0.004780828388584624
2023-08-08,2023,8,8,0.00572136481032004
2023-08-07,2023,8,7,-0.019016480912444678
2023-08-06,2023,8,6,-0.004095203986659968
2023-08-05,2023,8,5,-0.0004160849561074542
2023-08-04,2023,8,4,0.0013346412482420078
2023-08-03,2023,8,3,0.002913653538806571
2023-08-02,2023,8,2,-0.0015982857224372538
2023-08-01,2023,8,1,0.016248481441673235
2023-07-31,2023,7,31,-0.013705382655171405
2023-07-30,2023,7,30,0.0016400051334084509
2023-07-29,2023,7,29,0.00280811480838139
2023-07-28,2023,7,28,-0.0012816398015509378
2023-07-27,2023,7,27,-0.0037236749322193674
2023-07-26,2023,7,26,0.004777057666263573
2023-07-25,2023,7,25,-0.003669133879908415
2023-07-24,2023,7,24,-0.0019151746343180065
2023-07-23,2023,7,23,0.029528450831357134
2023-07-22,2023,7,22,-0.010459103586656582
2023-07-21,2023,7,21,0.005362097737767968
2023-07-20,2023,7,20,-0.003720645038253423
2023-07-19,2023,7,19,0.004544167890763617
2023-07-18,2023,7,18,-0.0029137815888908847
2023-07-17,2023,7,17,0.010417490002414098
2023-07-16,2023,7,16,0.0020888037024775485
2023-07-15,2023,7,15,0.001805386730133307
2023-07-14,2023,7,14,0.0009894138159349808
2023-07-13,2023,7,13,0.036947165387598346
2023-07-12,2023,7,12,-0.03437011191777195
2023-07-11,2023,7,11,0.007793118776284302
2023-07-10,2023,7,10,-0.007324229566211926
2023-07-09,2023,7,9,-0.007714701720605177
2023-07-08,2023,7,8,0.0034593424821078855
2023-07-07,2023,7,7,0.0016841328140433376
2023-07-06,2023,7,6,-0.011610330372333166
2023-07-05,2023,7,5,0.017623867073540467
2023-07-04,2023,7,4,0.008781468977110407
2023-07-03,2023,7,3,0.012340046135033589
2023-07-02,2023,7,2,-0.017167753598627655
2023-07-01,2023,7,1,-0.001134076469291756
2023-06-30,2023,6,30,-0.0031767637897832657
2023-06-29,2023,6,29,-0.0010805379064837695
2023-06-28,2023,6,28,-0.012390998716972135
2023-06-27,2023,6,27,0.020587369270067768
2023-06-26,2023,6,26,-0.014298518647086311
2023-06-25,2023,6,25,0.0060561837623041015
2023-06-24,2023,6,24,0.0027164730446340712
2023-06-23,2023,6,23,0.0021273632163580913
2023-06-22,2023,6,22,-0.02320513515869571
2023-06-21,2023,6,21,0.005208200052079448
2023-06-20,2023,6,20,-0.05781753525994304
2023-06-19,2023,6,19,-0.057644902527606234
2023-06-18,2023,6,18,-0.016656243128950976
2023-06-17,2023,6,17,0.006832486401627591
2023-06-16,2023,6,16,-0.0067125213735668154
2023-06-15,2023,6,15,-0.029163972179416575
2023-06-14,2023,6,14,-0.01836229004748091
2023-06-13,2023,6,13,0.030969393636427256
2023-06-12,2023,6,12,-0.0008664491304379851
2023-06-11,2023,6,11,0.0012843466489869115
2023-06-10,2023,6,10,-0.00301446995020882
2023-06-09,2023,6,9,0.024713338029437537
2023-06-08,2023,6,8,0.0001509920558397937
2023-06-07,2023,6,7,-0.005065754437232783
2023-06-06,2023,6,6,0.031386288245261795
2023-06-05,2023,6,5,-0.05554060792792548
2023-06-04,2023,6,4,0.05201860931258828
2023-06-03,2023,6,3,-0.0016102590361288804
2023-06-02,2023,6,2,0.006337778944695671
2023-06-01,2023,6,1,-0.01576166381496158
2023-05-31,2023,5,31,0.015501649879981372
2023-05-30,2023,5,30,0.016647330455548115
2023-05-29,2023,5,29,0.0021495657275405478
2023-05-28,2023,5,28,0.012819760876872976
2023-05-27,2023,5,27,-0.04548536506647416
2023-05-26,2023,5,26,-0.005511460341949714
2023-05-25,2023,5,25,-0.008619908149414712
2023-05-24,2023,5,24,-0.00520312891274699
2023-05-23,2023,5,23,0.03309227493893907
2023-05-22,2023,5,22,-0.013735432073247011
2023-05-21,2023,5,21,-0.0037281635992556517
2023-05-20,2023,5,20,0.013332788197864431
2023-05-19,2023,5,19,-0.00902791204143405
2023-05-18,2023,5,18,-0.0010777432193691538
2023-05-17,2023,5,17,0.020824260789666482
2023-05-16,2023,5,16,-0.013849963573607127
2023-05-15,2023,5,15,0.006138208956759428
2023-05-14,2023,5,14,-0.010573435876340298
2023-05-13,2023,5,13,-0.004362033115077324
2023-05-12,2023,5,12,0.00010824728617819801
2023-05-11,2023,5,11,0.007819464375733887
2023-05-10,2023,5,10,0.022783201232025263
2023-05-09,2023,5,9,0.00043864411899541267
2023-05-08,2023,5,8,0.002036160339413229
2023-05-07,2023,5,7,0.026724529930179486
2023-05-06,2023,5,6,0.01470100199419555
2023-05-05,2023,5,5,0.022790676118845
2023-05-04,2023,5,4,-0.024303029544679333
2023-05-03,2023,5,3,0.006161958747465945
2023-05-02,2023,5,2,-0.012464772639535937
2023-05-01,2023,5,1,-0.019573278726456422
2023-04-30,2023,4,30,0.042730779845257416
2023-04-29,2023,4,29,-0.00320431881230121
2023-04-28,2023,4,28,0.0037694847233176176
2023-04-27,2023,4,27,0.004767811668733302
2023-04-26,2023,4,26,-0.03771564640505609
2023-04-25,2023,4,25,-0.0017550974094060479
2023-04-24,2023,4,24,-0.028562152540382968
2023-04-23,2023,4,23,0.002154296988479132
2023-04-22,2023,4,22,0.008376994195701926
2023-04-21,2023,4,21,-0.019826350962912187
2023-04-20,2023,4,20,0.035748860829563966
2023-04-19,2023,4,19,0.018847228285217454
2023-04-18,2023,4,18,0.05279404341749583
2023-04-17,2023,4,17,-0.03187294069714852
2023-04-16,2023,4,16,0.02983918524930651
2023-04-15,2023,4,15,-0.0002324462732978816
2023-04-14,2023,4,14,0.005938575070457475
2023-04-13,2023,4,13,-0.0039025476611342924
2023-04-12,2023,4,12,-0.016009222590101402
2023-04-11,2023,4,11,0.01173429484831523
2023-04-10,2023,4,10,-0.02073088346680052
2023-04-09,2023,4,9,-0.04447234562891467
2023-04-08,2023,4,8,-0.01378808453522673
2023-04-07,2023,4,7,-0.0011383098928199331
2023-04-06,2023,4,6,0.004201647941284747
2023-04-05,2023,4,5,0.00557510664209282
2023-04-04,2023,4,4,-0.0009483247016692786
2023-04-03,2023,4,3,-0.013887356604065815
2023-04-02,2023,4,2,0.015254064710038762
2023-04-01,2023,4,1,0.009765983977970905
2023-03-31,2023,3,31,8.370024055004421e-05
2023-03-30,2023,3,30,-0.015420154915592121
2023-03-29,2023,3,29,0.012027087609952858
2023-03-28,2023,3,28,-0.03996752341539356
2023-03-27,2023,3,27,-0.0037360056239972295
2023-03-26,2023,3,26,0.029962399857740962
2023-03-25,2023,3,25,-0.018719870948974204
2023-03-24,2023,3,24,-0.0017739808115670996
2023-03-23,2023,3,23,0.032380983645992956
2023-03-22,2023,3,22,-0.0375785328987952
2023-03-21,2023,3,21,0.030538204494083843
2023-03-20,2023,3,20,-0.015463267767540145
2023-03-19,2023,3,19,0.008048200275057482
2023-03-18,2023,3,18,-0.037234958154950704
2023-03-17,2023,3,17,0.015444391707941207
2023-03-16,2023,3,16,-0.08793639709217516
2023-03-15,2023,3,15,-0.029807367198877444
2023-03-14,2023,3,14,0.017072809618053242
2023-03-13,2023,3,13,-0.025889682575508388
2023-03-12,2023,3,12,-0.09180417053599932
2023-03-11,2023,3,11,-0.06871672390338723
2023-03-10,2023,3,10,-0.017780864293591492
2023-03-09,2023,3,9,0.010971844795195196
2023-03-08,2023,3,8,0.0636182245194643
2023-03-07,2023,3,7,0.022880611786893823
2023-03-06,2023,3,6,0.00961704804601382
2023-03-05,2023,3,5,0.0011372190327758602
2023-03-04,2023,3,4,-0.004286222790947036
2023-03-03,2023,3,3,-0.00023599627285264546
2023-03-02,2023,3,2,0.04942167370587924
2023-03-01,2023,3,1,0.008239094397778146
2023-02-28,2023,2,28,-0.02223767876721361
2023-02-27,2023,2,27,0.01582922421594901
2023-02-26,2023,2,26,0.0009753087540040895
2023-02-25,2023,2,25,-0.015468449255624961
2023-02-24,2023,2,24,0.0011966632637356867
2023-02-23,2023,2,23,0.03187527784073296
2023-02-22,2023,2,22,0.01013167985226282
2023-02-21,2023,2,21,0.009592647203980675
2023-02-20,2023,2,20,0.015076450427882193
2023-02-19,2023,2,19,-0.018927701216306048
2023-02-18,2023,2,18,0.012731034954454046
2023-02-17,2023,2,17,-0.0034844466798809037
2023-02-16,2023,2,16,-0.04270077359636382
2023-02-15,2023,2,15,0.03313285376961872
2023-02-14,2023,2,14,-0.09138892671077947
2023-02-13,2023,2,13,-0.017679673770745197
2023-02-12,2023,2,12,-0.0026276886889622375
2023-02-11,2023,2,11,0.005136337935605084
2023-02-10,2023,2,10,-0.009996424678531568
2023-02-09,2023,2,9,0.006946233049539785
2023-02-08,2023,2,8,0.051411201591902156
2023-02-07,2023,2,7,0.01350388339345443
2023-02-06,2023,2,6,-0.022333825471017477
2023-02-05,2023,2,5,0.008349265043433363
2023-02-04,2023,2,4,0.016328592644690332
2023-02-03,2023,2,3,0.004875440884362092
2023-02-02,2023,2,2,0.0023527301722232608
2023-02-01,2023,2,1,0.009371153685501454
2023-01-31,2023,1,31,-0.02359787584969908
2023-01-30,2023,1,30,-0.014737630166036908
2023-01-29,2023,1,29,0.04128056229105859
2023-01-28,2023,1,28,-0.03285832482591289
2023-01-27,2023,1,27,0.0019032757474413131
2023-01-26,2023,1,26,-0.001886081456992983
2023-01-25,2023,1,25,0.0051107246634547465
2023-01-24,2023,1,24,-0.022347243851950083
2023-01-23,2023,1,23,0.014498266002114235
2023-01-22,2023,1,22,-0.009676990404400954
2023-01-21,2023,1,21,0.0012162226498784179
2023-01-20,2023,1,20,-0.003780792448710102
2023-01-19,2023,1,19,-0.07243264871513944
2023-01-18,2023,1,18,-0.018940539382933608
2023-01-17,2023,1,17,0.022497964846044383
2023-01-16,2023,1,16,0.0006548192315367629
2023-01-15,2023,1,15,-0.014990125010509558
2023-01-14,2023,1,14,0.006114603406839336
2023-01-13,2023,1,13,-0.052349662587266366
2023-01-12,2023,1,12,-0.05443694842597502
2023-01-11,2023,1,11,-0.04997514789109836
2023-01-10,2023,1,10,-0.028474530347443405
2023-01-09,2023,1,9,-0.013917014730132848
2023-01-08,2023,1,8,-0.007249583342952448
2023-01-07,2023,1,7,-0.007410558015147117
2023-01-06,2023,1,6,0.0005565121511317273
2023-01-05,2023,1,5,-0.007407684997057018
2023-01-04,2023,1,4,0.0016883101115308108
2023-01-03,2023,1,3,-0.010817666405186444
2023-01-02,2023,1,2,9.239886642475881e-05
2023-01-01,2023,1,1,-0.0042290284164021585
2022-12-31,2022,12,31,-0.004146676263896865
2022-12-30,2022,12,30,0.003946891588215706
2022-12-29,2022,12,29,0.0022675713520676766
2022-12-28,2022,12,28,-0.005511171730379516
2022-12-27,2022,12,27,0.009410362907132708
2022-12-26,2022,12,26,0.012047521111480108
2022-12-25,2022,12,25,-0.004684814773945334
2022-12-24,2022,12,24,0.00023548714753651723
2022-12-23,2022,12,23,-0.0031783137535086325
2022-12-22,2022,12,22,0.002475914466019802
2022-12-21,2022,12,21,-0.0009305000254329343
2022-12-20,2022,12,20,0.005703288310694887
2022-12-19,2022,12,19,-0.02867184845227655
2022-12-18,2022,12,18,0.019651789574236744
2022-12-17,2022,12,17,0.002094812255023726
2022-12-16,2022,12,16,-0.010624586382256496
2022-12-15,2022,12,15,0.04307052618399965
2022-12-14,2022,12,14,0.026167040105784523
2022-12-13,2022,12,13,-0.0018455195555926451
2022-12-12,2022,12,12,-0.03118745023659031
2022-12-11,2022,12,11,-0.007513165043306458
2022-12-10,2022,12,10,0.0013111083075685315
2022-12-09,2022,12,9,0.0005284311953488441
2022-12-08,2022,12,8,0.007647602262487396
2022-12-07,2022,12,7,-0.02445171997634432
2022-12-06,2022,12,6,0.014757416772468446
2022-12-05,2022,12,5,-0.007579990672921255
2022-12-04,2022,12,4,0.010022481330908661
2022-12-03,2022,12,3,-0.013307033229796872
2022-12-02,2022,12,2,0.010867490983542893
2022-12-01,2022,12,1,-0.0077685038841543985
2022-11-30,2022,11,30,0.013615473352569296
2022-11-29,2022,11,29,-0.04476263400646552
2022-11-28,2022,11,28,-0.013709175066418666
2022-11-27,2022,11,27,0.01347626037523142
2022-11-26,2022,11,26,0.0017529213302722724
2022-11-25,2022,11,25,0.003076252478079411
2022-11-24,2022,11,24,0.005184001266776761
2022-11-23,2022,11,23,0.0010536791273949575
2022-11-22,2022,11,22,-0.026855489785654996
2022-11-21,2022,11,21,-0.02472268457188953
2022-11-20,2022,11,20,0.03189876702025529
2022-11-19,2022,11,19,0.025716399579705396
2022-11-18,2022,11,18,-0.0002810190219939557
2022-11-17,2022,11,17,-0.0012126364176232585
2022-11-16,2022,11,16,-0.0010419380501005548
2022-11-15,2022,11,15,0.013192274529385983
2022-11-14,2022,11,14,-0.015766745092156143
2022-11-13,2022,11,13,-0.01701887428933624
2022-11-12,2022,11,12,0.027281740599532256
2022-11-11,2022,11,11,0.017814462865930025
2022-11-10,2022,11,10,0.02803017903245575
2022-11-09,2022,11,9,-0.10801895062860112
2022-11-08,2022,11,8,0.15997603441426556
2022-11-07,2022,11,7,0.1055790943746917
2022-11-06,2022,11,6,0.015483241479239851
2022-11-05,2022,11,5,0.01746859696803682
2022-11-04,2022,11,4,-0.005914909387051637
2022-11-03,2022,11,3,-0.04581915658052971
2022-11-02,2022,11,2,-0.0028282110532504845
2022-11-01,2022,11,1,0.016244847680384922
2022-10-31,2022,10,31,0.0011177144489256108
2022-10-30,2022,10,30,0.005703807622770896
2022-10-29,2022,10,29,0.009182942189960741
2022-10-28,2022,10,28,-0.009837320001443217
2022-10-27,2022,10,27,-0.015860464827611054
2022-10-26,2022,10,26,0.022908754699569656
2022-10-25,2022,10,25,-0.031479412829282793
2022-10-24,2022,10,24,-0.03932345455405262
2022-10-23,2022,10,23,0.010972774908188043
2022-10-22,2022,10,22,-0.01785120179106059
2022-10-21,2022,10,21,-0.0019038392880705857
2022-10-20,2022,10,20,-0.006459069378616178
2022-10-19,2022,10,19,0.00429986366640378
2022-10-18,2022,10,18,0.011751884595005535
2022-10-17,2022,10,17,0.01064242149012884
2022-10-16,2022,10,16,-0.015379411375649354
2022-10-15,2022,10,15,-0.010687226313798703
2022-10-14,2022,10,14,0.007119363485440289
2022-10-13,2022,10,13,0.009834326478229016
2022-10-12,2022,10,12,-0.011557972761041313
2022-10-11,2022,10,11,-0.005886163168440817
2022-10-10,2022,10,10,0.004705627721611094
2022-10-09,2022,10,9,0.015605592438880933
2022-10-08,2022,10,8,-0.001819105255288278
2022-10-07,2022,10,7,0.006781636809462199
2022-10-06,2022,10,6,0.021033222541769092
2022-10-05,2022,10,5,0.01098713113567129
2022-10-04,2022,10,4,0.008448776708025463
2022-10-03,2022,10,3,-0.03651649879982344
2022-10-02,2022,10,2,-0.029761650031209896
2022-10-01,2022,10,1,0.01407526339993126
2022-09-30,2022,9,30,0.007453867954748006
2022-09-29,2022,9,29,0.0073626809944045135
2022-09-28,2022,9,28,-0.009942868928044746
2022-09-27,2022,9,27,-0.015637972807372336
2022-09-26,2022,9,26,0.007317920115157861
2022-09-25,2022,9,25,-0.02232264524989347
2022-09-24,2022,9,24,0.0062355513722724965
2022-09-23,2022,9,23,0.016462090351003766
2022-09-22,2022,9,22,0.009471967006820847
2022-09-21,2022,9,21,-0.04890449256429186
2022-09-20,2022,9,20,0.01987382049154718
2022-09-19,2022,9,19,0.03659392279521789
2022-09-18,2022,9,18,-0.009394075046815331
2022-09-17,2022,9,17,0.03695247020458048
2022-09-16,2022,9,16,-0.01842445330109399
2022-09-15,2022,9,15,-0.004763229990031093
2022-09-14,2022,9,14,0.029532132562142266
2022-09-13,2022,9,13,-0.003924760557556084
2022-09-12,2022,9,12,0.10420740020597741
2022-09-11,2022,9,11,-0.027096341380014266
2022-09-10,2022,9,10,-0.005880109495615571
2022-09-09,2022,9,9,-0.013527850653868967
2022-09-08,2022,9,8,-0.10095899257724916
2022-09-07,2022,9,7,-0.0022343976067702442
2022-09-06,2022,9,6,-0.024326459348351648
2022-09-05,2022,9,5,0.05159253238622341
2022-09-04,2022,9,4,0.008406174779560516
2022-09-03,2022,9,3,-0.007059165783795507
2022-09-02,2022,9,2,0.004665275759833776
2022-09-01,2022,9,1,0.010882300662830247
2022-08-31,2022,8,31,-0.004908448636982143
2022-08-30,2022,8,30,-0.01400910582068704
2022-08-29,2022,8,29,0.025610363186178375
2022-08-28,2022,8,28,-0.033805000424459664
2022-08-27,2022,8,27,0.02238447245204611
2022-08-26,2022,8,26,0.008192764508549999
2022-08-25,2022,8,25,0.06583938146232171
2022-08-24,2022,8,24,-0.009922494737260479
2022-08-23,2022,8,23,0.0064356661389268766
2022-08-22,2022,8,22,-0.004541587086798415
2022-08-21,2022,8,21,0.004521858666659995
2022-08-20,2022,8,20,-0.01650951979602233
2022-08-19,2022,8,19,-0.015364706209112455
2022-08-18,2022,8,18,0.10750987642777865
2022-08-17,2022,8,17,0.004539071074038503
2022-08-16,2022,8,16,0.024491414075079376
2022-08-15,2022,8,15,0.010694487758492244
2022-08-14,2022,8,14,0.007278674446899558
2022-08-13,2022,8,13,0.004306423660811021
2022-08-12,2022,8,12,-0.001312274572725869
2022-08-11,2022,8,11,-0.01932645827857904
2022-08-10,2022,8,10,0.00046905751282366737
2022-08-09,2022,8,9,-0.033188761449634896
2022-08-08,2022,8,8,0.0270190476395733
2022-08-07,2022,8,7,-0.026500874650491113
2022-08-06,2022,8,6,-0.010078022425965116
2022-08-05,2022,8,5,0.012452656942738116
2022-08-04,2022,8,4,-0.025742934231013592
2022-08-03,2022,8,3,0.007779720503570786
2022-08-02,2022,8,2,0.0066201004776260675
2022-08-01,2022,8,1,0.015030608346155105
2022-07-31,2022,7,31,0.0001216816067231008
2022-07-30,2022,7,30,0.013962614471433099
2022-07-29,2022,7,29,0.0043905291996768625
2022-07-28,2022,7,28,0.004233378271157662
2022-07-27,2022,7,27,-0.038640859083704626
2022-07-26,2022,7,26,-0.07870023957669403
2022-07-25,2022,7,25,0.006287255172130912
2022-07-24,2022,7,24,0.05737948405851334
2022-07-23,2022,7,23,-0.005744989290169755
2022-07-22,2022,7,22,0.010173082455308347
2022-07-21,2022,7,21,0.02088089200841914
2022-07-20,2022,7,20,0.0027781243465927474
2022-07-19,2022,7,19,0.006978129214957107
2022-07-18,2022,7,18,-0.0422031553099842
2022-07-17,2022,7,17,-0.07736585262637696
2022-07-16,2022,7,16,0.020148257570996364
2022-07-15,2022,7,15,-0.01717190669105051
2022-07-14,2022,7,14,-0.011771374793989153
2022-07-13,2022,7,13,-0.019639432348128594
2022-07-12,2022,7,12,-0.04425445592040589
2022-07-11,2022,7,11,0.03455498151621228
2022-07-10,2022,7,10,0.0423741396235382
2022-07-09,2022,7,9,0.034636160750839196
2022-07-08,2022,7,8,0.009602382970122392
2022-07-07,2022,7,7,-0.007085069133427879
2022-07-06,2022,7,6,-0.05164697475833435
2022-07-05,2022,7,5,-0.018240138537274575
2022-07-04,2022,7,4,0.003446111299730603
2022-07-03,2022,7,3,-0.04780653356033682
2022-07-02,2022,7,2,-0.0032972873081771326
2022-07-01,2022,7,1,0.004644325750900791
2022-06-30,2022,6,30,0.024553311220996576
2022-06-29,2022,6,29,0.014248178917936727
2022-06-28,2022,6,28,0.009522678399150664
2022-06-27,2022,6,27,0.02142761981625263
2022-06-26,2022,6,26,0.014186890088385695
2022-06-25,2022,6,25,0.0221388648132006
2022-06-24,2022,6,24,-0.010305900803045276
2022-06-23,2022,6,23,-0.009650173873868795
2022-06-22,2022,6,22,-0.05356127758508222
2022-06-21,2022,6,21,0.037527237322377616
2022-06-20,2022,6,20,-0.003242593331261645
2022-06-19,2022,6,19,-0.00571939305460667
2022-06-18,2022,6,18,-0.0782656854832311
2022-06-17,2022,6,17,0.07403936944728073
2022-06-16,2022,6,16,-0.004138153358121954
2022-06-15,2022,6,15,0.09836201454434246
2022-06-14,2022,6,14,-0.012576231189907361
2022-06-13,2022,6,13,0.013398844575773339
2022-06-12,2022,6,12,0.17092103396956304
2022-06-11,2022,6,11,0.06154758216106693
2022-06-10,2022,6,10,0.023749455953652188
2022-06-09,2022,6,9,0.03477630739998716
2022-06-08,2022,6,8,0.00307850363996387
2022-06-07,2022,6,7,0.03220340075526629
2022-06-06,2022,6,6,0.005573928363199698
2022-06-05,2022,6,5,-0.047603385271713705
2022-06-04,2022,6,4,-0.0023141762304579316
2022-06-03,2022,6,3,-0.004114244829253266
2022-06-02,2022,6,2,0.024067609804722778
2022-06-01,2022,6,1,-0.021652325981541765
2022-05-31,2022,5,31,0.06697303471379357
2022-05-30,2022,5,30,-0.004178042902747592
2022-05-29,2022,5,29,-0.07439961907317993
2022-05-28,2022,5,28,-0.013631425095750771
2022-05-27,2022,5,27,-0.015284210242782592
